ID,Nombre de la serie,Nombre del capítulo,Sitio Web
1980322,Looney Tunes Cartoons,Yuletide Taz,https://www.hbomax.com/looney-tunes/
1980323,Looney Tunes Cartoons,Holiday Purrchase,https://www.hbomax.com/looney-tunes/
1980324,Looney Tunes Cartoons,Ho Ho Go!,https://www.hbomax.com/looney-tunes/
1980331,Looney Tunes Cartoons,Snow Laughing Matter,https://www.hbomax.com/looney-tunes/
1969374,Full Bloom,Float My Floral Boat,https://www.hbomax.com/coming-soon/full-bloom
1969375,Full Bloom,Room With a Bloom,https://www.hbomax.com/coming-soon/full-bloom
1969363,12 Dates of Christmas,I Saw Santa Kissing Someone in the Hot Tub,https://play.hbomax.com/series/urn:hbo:series:GX6MzzwZycJYSwwEAAALF
1969364,12 Dates of Christmas,Ice Ice Baby,https://play.hbomax.com/series/urn:hbo:series:GX6MzzwZycJYSwwEAAALF
1969365,12 Dates of Christmas,It's Beginning to Look a Lot Like a Relationship,https://play.hbomax.com/series/urn:hbo:series:GX6MzzwZycJYSwwEAAALF
1977757,Tooning Out the News,"""Virtue Signal""",https://www.paramountplus.com/shows/tooning-out-the-news/
1980325,Tyler Perry's Ruthless,Quid Pro Quo,https://www.bet.plus/shows/tyler-perrys-ruthless
1950699,Texas 6,All is Lost,https://www.cbs.com/shows/texas-6/
1962889,Terror Lake Drive,Murphy's Law,https://allblk.tv/terrorlakedrive/
1967974,Stylish with Jenna Lyons,The Woman Who Dressed America,nan
2018668,Stylish with Jenna Lyons,How High Low Can You Go?,nan
2018669,Stylish with Jenna Lyons,Dinner Party Drama,nan
2018672,Stylish with Jenna Lyons,Meet Your Makers,nan
2018673,Stylish with Jenna Lyons,Fashion Bus,nan
2018674,Stylish with Jenna Lyons,Open House and Broken Hearts,nan
2018675,Stylish with Jenna Lyons,Reinventing Date Night,nan
2018676,Stylish with Jenna Lyons,Dream Job,nan
2008331,For the Love of Jason,The Single Guy,https://allblk.tv/fortheloveofjason/
1974910,Heaven's Gate: The Cult of Cults,The Awakening,https://www.hbomax.com/heavens-gate
1974911,Heaven's Gate: The Cult of Cults,The Chrysalis,https://www.hbomax.com/heavens-gate
1974912,Heaven's Gate: The Cult of Cults,The Second Harvest,https://www.hbomax.com/heavens-gate
1974913,Heaven's Gate: The Cult of Cults,The Exit,https://www.hbomax.com/heavens-gate
2236491,Notruf Hafenkante,Im Rausch,https://www.zdf.de/serien/notruf-hafenkante
1960030,"Goede Tijden, Slechte Tijden",Aflevering 6311,http://gtst.nl/#!/
1976645,WWE NXT UK,Episode 49,nan
1984016,Roast Battle Labelcom,#14 - Антон Шастун,https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3
1961003,Чума!,Серия 12,https://www.ivi.ru/watch/chuma-2020
1976570,Zakon i Besporyadok,Серия 3,https://www.ivi.ru/watch/zakon-i-besporyadok
1976571,Zakon i Besporyadok,Серия 4,https://www.ivi.ru/watch/zakon-i-besporyadok
1979225,Котики,Серия 5,http://epic-media.ru/project/kotiki
1972557,The Wolf,Episode 15,https://www.iqiyi.com/lib/m_213579814.html
1972558,The Wolf,Episode 16,https://www.iqiyi.com/lib/m_213579814.html
1910446,The Founder of Diabolism Q,Drunkenness,https://v.qq.com/detail/m/mzc00200fdthd81.html
2082172,Ling Jian Zun,第129集,https://v.qq.com/x/cover/2w2legt0g8z26al.html
2080222,Supreme God Emperor,Episode 60,https://v.qq.com/detail/m/mzc00200ilydv1a.html
1983280,Førstegangstjenesten,Bloopers,https://tv.nrk.no/serie/foerstegangstjenesten
1976708,Familien Lykke,ILU,https://tv.nrk.no/serie/familien-lykke
1977312,Stjernestøv,Episode 4,https://tv.nrk.no/serie/stjernestoev
1973848,I'm a Celebrity...The Daily Drop,"Peter Andre, Mo Farah, Ria Hebden, AJ Pritchard",https://www.itv.com/hub/im-a-celebrity-the-daily-drop/10a0740a0001
2132708,Uncommon Sense with Saloni,Cyber Scams in India,nan
1979372,Melon Music Awards,Day 3,http://www.melon.com/mma/index.htm
1924888,Гранд,"81. Привет, пап. Скучал?",https://start.ru/watch/grand
2010124,Konuşanlar,29. Bölüm,https://www.exxen.com/tr/serie/detail/konusanlar/22377
2037531,BOOM,Nilperi Şahinkaya,https://www.blutv.com/int/diziler/yerli/boom
1965920,New Japan Pro Wrestling,WORLD TAG LEAGUE 2020 Night 8,http://www.njpw1972.com/
1973128,Bettys Diagnose,Von Müttern und Töchtern,https://www.zdf.de/serien/bettys-diagnose
1969241,Hver gang vi møtes,Program 5 - del 1,https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes
1969242,Hver gang vi møtes,Program 5 - del 2,https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes
1969269,Dime quién soy,Amelia,https://ver.movistarplus.es/ficha/dime-quien-soy/?id=1580918
1969270,Dime quién soy,Pierre,https://ver.movistarplus.es/ficha/dime-quien-soy/?id=1580918
1976971,Real:Time:Love,Episode 3,https://tv.naver.com/whatwomenwant
1981564,Panelet,"Episode 191: Kjendisdatter, ulovlig selfie og Netflix-kjekkas",https://www.vgtv.no/kategori/100065/panelet
2119243,Behind The Mask,Behind the Mask - The Day After,https://vtm.be/vtmgo/behind-the-mask~p79699287-f403-4ae2-9b4a-68cc16705c7f
1983269,Bordtenniskameratene,Klare for turnering,https://www.vgtv.no/kategori/100432/bordtenniskameratene
1981588,Red Light,Lux,https://streamz.be/streamz/red-light~p69f3e74f-76f0-44c5-a255-e1683a14bde1
1983586,El estado contra Pablo Ibar,El crimen,nan
1983588,El estado contra Pablo Ibar,La apelación,nan
1983589,El estado contra Pablo Ibar,El juicio,nan
1983590,El estado contra Pablo Ibar,Los testigos,nan
1983591,El estado contra Pablo Ibar,El veredicto,nan
1983592,El estado contra Pablo Ibar,La sentencia,nan
1986885,Colgar las alas,Glasgow,https://www.movistarplus.es/colgarlasalas
1999324,De jacht op de mocro-maffia,Taghi's Moordservice Caloh Wagoh,https://www.videoland.com/series/500337/de-jacht-op-de-mocro-maffia?gclid=Cj0KCQiAlsv_BRDtARIsAHMGVSYEziRh03tC90Sqko5-4i5Sw74hBwcochXvZAahpBq4uOpDYBeoulwaAsQvEALw_wcB
2236969,Bli med heim,Episode 5,https://tv.nrk.no/serie/bli-med-heim
2236970,Bli med heim,Episode 6,https://tv.nrk.no/serie/bli-med-heim
2236971,Bli med heim,Episode 7,https://tv.nrk.no/serie/bli-med-heim
2236972,Bli med heim,Episode 8,https://tv.nrk.no/serie/bli-med-heim
2083332,Масяня,149. Ёршик,https://mult.ru/
1976515,Helt Perfekt,Tidsvinduet,https://discoveryplus.com/no/show/thomas-giertsen-helt-perfekt
1975173,The Young Turks,"December 4, 2020",https://www.tytnetwork.com
1998774,The Star Wars Show,Star Wars: Myths and Fables | The Star Wars Show Book Club,https://www.youtube.com/channel/UCZGYJFUizSax-yElQaFDp5Q
2055882,Om Nom Stories,Saved Christmas,http://www.cuttherope.net/
1983497,Talking Tom and Friends,Tom the Guru,http://talkingtomandfriends.com/animated-series/
1969480,Big Mouth,The New Me,https://www.netflix.com/title/80117038
1974781,Big Mouth,The Hugest Period Ever,https://www.netflix.com/title/80117038
1974782,Big Mouth,Poop Madness,https://www.netflix.com/title/80117038
1974783,Big Mouth,Cafeteria Girls,https://www.netflix.com/title/80117038
1974784,Big Mouth,A Very Special 9/11 Episode,https://www.netflix.com/title/80117038
1974785,Big Mouth,Nick Starr,https://www.netflix.com/title/80117038
1974786,Big Mouth,Four Stories About Hand Stuff,https://www.netflix.com/title/80117038
1974787,Big Mouth,The Funeral,https://www.netflix.com/title/80117038
1974788,Big Mouth,Horrority House,https://www.netflix.com/title/80117038
1974789,Big Mouth,What Are You Gonna Do?,https://www.netflix.com/title/80117038
2176121,SciShow,The Truth About COVID Vaccines and Emergency Use Authorizations,https://www.youtube.com/user/scishow/
1949634,The Mandalorian,Chapter 14: The Tragedy,https://www.disneyplus.com/series/the-mandalorian/3jLIGMDYINqD/
1944906,Selena: The Series,Daydream,https://www.netflix.com/title/81022733
1979226,Selena: The Series,Dame Un Beso,https://www.netflix.com/title/81022733
1979227,Selena: The Series,And the Winner is...,https://www.netflix.com/title/81022733
1979228,Selena: The Series,Opening Act,https://www.netflix.com/title/81022733
1979229,Selena: The Series,Dulce Amor,https://www.netflix.com/title/81022733
1979230,Selena: The Series,My Love,https://www.netflix.com/title/81022733
1979231,Selena: The Series,Fideo,https://www.netflix.com/title/81022733
1979232,Selena: The Series,Gold Rush,https://www.netflix.com/title/81022733
1979233,Selena: The Series,Qué Creías,https://www.netflix.com/title/81022733
1984707,Xie Wang Zhui Qi,Episode 1,http://www.iqiyi.com/lib/m_219170214.html
1977532,Good Mythical Morning,Olive Garden vs. Buca di Beppo Taste Test | FOOD FEUDS,https://www.youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ
1979263,Хот Культур,"Ли Бул в Манеже, Центр Курехина, академия Штиглица, ЛЮДА, Kunstshalle 7",https://www.youtube.com/channel/UCIS6Di043uxvRdx5mKBdIyA
1979193,World War Two: Week by Week,Japan's Government,https://www.youtube.com/c/WorldWarTwo/playlists?view=50&sort=dd&shelf_id=5
1960847,Binge Reloaded,Folge 1,https://www.amazon.de/dp/B08N8ZMF8Y/
1960848,Binge Reloaded,Folge 2,https://www.amazon.de/dp/B08N8ZMF8Y/
1960849,Binge Reloaded,Folge 3,https://www.amazon.de/dp/B08N8ZMF8Y/
1960850,Binge Reloaded,Folge 4,https://www.amazon.de/dp/B08N8ZMF8Y/
1960851,Binge Reloaded,Folge 5,https://www.amazon.de/dp/B08N8ZMF8Y/
1960852,Binge Reloaded,Folge 6,https://www.amazon.de/dp/B08N8ZMF8Y/
1960853,Binge Reloaded,Folge 7,https://www.amazon.de/dp/B08N8ZMF8Y/
1960854,Binge Reloaded,Folge 8,https://www.amazon.de/dp/B08N8ZMF8Y/
1920059,Earth at Night in Color,Lion Grasslands,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1920060,Earth at Night in Color,Tarsier Forest,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1920061,Earth at Night in Color,Jaguar Jungle,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1920062,Earth at Night in Color,Bear Woodlands,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1920063,Earth at Night in Color,Wild Cities,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1920064,Earth at Night in Color,Cheetah Plains,https://tv.apple.com/us/show/earth-at-night-in-color/umc.cmc.37dvcdop7ub4m8tx9fnczl1a1
1976338,Voksensmerter,Fritid,https://discoveryplus.com/no/show/voksensmerter
1979516,Crash Course Linguistics,Psycholinguistics,https://www.youtube.com/watch?v=eDop3FDoUzk&t=1s&ab_channel=CrashCourse
1940042,The Wonderful World of Mickey Mouse,Keep on Rollin',https://www.disneyplus.com/en-gb/series/the-wonderful-world-of-mickey-mouse/6PVlUlZEyNjS
1940038,The Wonderful World of Mickey Mouse,The Big Good Wolf,https://www.disneyplus.com/en-gb/series/the-wonderful-world-of-mickey-mouse/6PVlUlZEyNjS
1931330,Stillwater,The Impossible Dream / Stuck in the Rain,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1979240,Stillwater,Gift of Compassion / Larger Than Life,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1979241,Stillwater,Soaked / A Perfect Fit,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1979242,Stillwater,Downward Dog / The Sleeping Moon,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1979243,Stillwater,The Race / Dressed Up,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1979244,Stillwater,The Haircut / Paper Wings,https://tv.apple.com/us/show/stillwater/umc.cmc.3czcagetjq31vvbgkkyp1xiao
1976943,Let Me Off the Earth,The Fall Of The Abandoned Bully,https://www.youtube.com/playlist?list=PLN1yWPQk_2DDl2rL6ZZvqVASL9iv7qdxF
1964570,Qin Xia,Episode 9,https://www.bilibili.com/bangumi/media/md28229691/
1974077,Kinderfänger,Paper Trails,https://www.facebook.com/watch/136491076977890/3703740199648465
1964197,Amore,Holdback (3/3),https://www.youtube.com/playlist?list=PLoMgumH1LP5HYByX58EHLfWBt1BwGkdD-
1958962,Begin Again,Episode 31,nan
1958963,Begin Again,Episode 32,nan
1980259,I Cavalieri di Castelcorvo,No way out,nan
1980260,I Cavalieri di Castelcorvo,Cave fear,nan
1980261,I Cavalieri di Castelcorvo,The heart of the knights,nan
1969719,Kings of Jo'Burg,Vader (Father),https://www.netflix.com/title/81219804
1969720,Kings of Jo'Burg,My Brother's Keeper,https://www.netflix.com/title/81219804
1969721,Kings of Jo'Burg,Rise & Fall of the Young Prince,https://www.netflix.com/title/81219804
1969722,Kings of Jo'Burg,Equilibrium,https://www.netflix.com/title/81219804
1969723,Kings of Jo'Burg,We Are Brothers,https://www.netflix.com/title/81219804
1969724,Kings of Jo'Burg,The Sacrifice,https://www.netflix.com/title/81219804
1976336,Fjols til fjells,Stamp og familieforøkelse,https://discoveryplus.com/no/show/fjols-til-fjells
1976661,Influencers,Beating Hearts,https://www.youtube.com/playlist?list=PLNxZb-Y6YyNjzqT90-Zd_JqmdRIDiDuGo
1974081,Wish You,Episode 1,https://www.viki.com/tv/37486c-wish-you
1974818,Wish You,Episode 2,https://www.viki.com/tv/37486c-wish-you
2246078,Wish You,Wish You Talk Live Episode 1,https://www.viki.com/tv/37486c-wish-you
1976644,Bhaag Beanie Bhaag,Episode 1,https://www.netflix.com/title/81018057
1979235,Bhaag Beanie Bhaag,Episode 2,https://www.netflix.com/title/81018057
1979236,Bhaag Beanie Bhaag,Episode 3,https://www.netflix.com/title/81018057
1979237,Bhaag Beanie Bhaag,Episode 4,https://www.netflix.com/title/81018057
1979238,Bhaag Beanie Bhaag,Episode 5,https://www.netflix.com/title/81018057
1979239,Bhaag Beanie Bhaag,Episode 6,https://www.netflix.com/title/81018057
1977868,A Generala,Episódio 3,https://sic.pt/Programas/a-generala
1978797,Your Home,#YourHomeMud,https://www.youtube.com/c/ArcanaStudiosInc/
1984024,Better Days,Episode 6,https://www.youtube.com/c/UnframedFilm/
1985305,Daughters,Episode 1,https://www.iq.com/play/1n40eysnffc
1985306,Daughters,Episode 2,https://www.iq.com/play/1n40eysnffc
1985307,Daughters,Episode 3,https://www.iq.com/play/1n40eysnffc
1985308,Daughters,Episode 4,https://www.iq.com/play/1n40eysnffc
1985331,The Leaked,Chapter 1: Do You Know How to Masturbate?,https://www.youtube.com/playlist?list=PLt-9rFgCsz-4daDJprComAJaUkwZH15X9
1979826,Sim for You,Chanyeol's Episode 18,https://www.vlive.tv/video/121637
1968112,По сезону. Видеодайджест Seasonvar,Выпуск 303,http://seasonvar.ru/serial-11488-Po_sezonu_Videodajdzhest_Seasonvar.html
1980956,Soul Land,第133集,https://v.qq.com/detail/m/m441e3rjq9kwpsc.html
1962056,Heaven Official's Blessing,Scorpion-Tailed Snake Shadow,https://www.bilibili.com/tgcf
1972559,The Wolf,Episode 17,https://www.iqiyi.com/lib/m_213579814.html
1972560,The Wolf,Episode 18,https://www.iqiyi.com/lib/m_213579814.html
2113317,Klassen,Bursdagstyven,https://tv.nrk.no/serie/klassen
1969218,Team Ingebrigtsen,Episode 1,https://tv.nrk.no/serie/team-ingebrigtsen
1980944,Team Ingebrigtsen,Episode 2,https://tv.nrk.no/serie/team-ingebrigtsen
1977313,Stjernestøv,Episode 5,https://tv.nrk.no/serie/stjernestoev
1973849,I'm a Celebrity...The Daily Drop,"Chelcee Grimes, Shane Richie, Chris Kamara",https://www.itv.com/hub/im-a-celebrity-the-daily-drop/10a0740a0001
2212165,Зомбеты,6 серия,https://salemsocial.kz/projects/zombeti
2041863,Fandom Tour,Stray Kids의 마지막 추억여행,https://tv.kakao.com/channel/3658620/cliplink/415324903?metaObjectType=Channel
1979373,Melon Music Awards,Day 4,http://www.melon.com/mma/index.htm
2137600,It's Okay to Be Sensitive 2020,Episode 2,nan
1965921,New Japan Pro Wrestling,BEST OF THE SUPER Jr.27 Night 8,http://www.njpw1972.com/
2153993,Oteren Svenn,Vinter og snø,https://tv.nrk.no/serie/oteren-svenn
2153994,Oteren Svenn,Hyttetur,https://tv.nrk.no/serie/oteren-svenn
2153995,Oteren Svenn,Innedag,https://tv.nrk.no/serie/oteren-svenn
2153996,Oteren Svenn,Fisk under isen,https://tv.nrk.no/serie/oteren-svenn
2153997,Oteren Svenn,Pølser og kakao,https://tv.nrk.no/serie/oteren-svenn
2153998,Oteren Svenn,Ingen vil leke,https://tv.nrk.no/serie/oteren-svenn
2153999,Oteren Svenn,Småfisk til frokost,https://tv.nrk.no/serie/oteren-svenn
2154000,Oteren Svenn,Bursdag,https://tv.nrk.no/serie/oteren-svenn
2154001,Oteren Svenn,Bollebaking,https://tv.nrk.no/serie/oteren-svenn
2154002,Oteren Svenn,Badebassenget,https://tv.nrk.no/serie/oteren-svenn
2182116,Hjem til jul?,Episode 1,https://play.tv2.no/nyheter/hjem-til-jul
1969054,Epic Rap Battles of History,Harry Potter vs Luke Skywalker. Epic Rap Battles Of History,http://www.epicrapbattlesofhistory.com/
2176122,SciShow,Catfish Walking on Land Find Water by its Smell,https://www.youtube.com/user/scishow/
1979849,Нежный редактор,ЧАЙЛДФРИ или рожать? Зачем нужны дети? Интенсивное материнство | ПОДРУГИ,https://www.youtube.com/playlist?list=PLBJZlt7q8SPHl4EPfMxdZTIzP36v9hXoM
2130270,WowCraft,EXPAC-tations,https://www.youtube.com/user/CarbotAnimations
1980954,Jachtseizoen,Gaby Blaaser op de vlucht,https://www.youtube.com/watch?v=KsjjpB-EKdE&list=PLV8Q_exbQpnah3PkCNG8ao4sbWxqFdjSY
2042002,Game Changer Wrestling,GCW Slime Season,https://www.facebook.com/JCWprowrestling
1980208,World War Two: Week by Week,"December 5, 1941",https://www.youtube.com/c/WorldWarTwo/playlists?view=50&sort=dd&shelf_id=5
1946581,Detention,Devil,https://www.netflix.com/title/81329144
1981049,Detention,Who am I?,https://www.netflix.com/title/81329144
1965950,I Told Sunset About You The Documentary,All the Significance,https://tv.line.me/bkpptheseries
2039935,Tregaye's Way in the Kitchen,Birthday Bash,https://www.discoveryplus.com/show/tregayes-way-in-the-kitchen
2118377,Yaar Jigree Kasooti Degree,ALLEGATION,https://m.youtube.com/playlist?list=PLzpGYTdIrMWnRdP7POYwV4Nt-WncCRKwB
2181795,I Like to Watch,Big Mouth,https://www.youtube.com/playlist?list=PLvahqwMqN4M2o2ZzY6Y8a626Lf286LdVl
2289320,Blippi,Blippi Decorates The Christmas Tree | Educational Videos For Kids,nan
2318097,Bride of Beirut,Episode 41,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515
1953787,After Dark The Series,Death Channel - Part 2,https://wetv.vip/en/play/fscxgyc44dvhojy-After%20Dark/j0034ios98n-Official%20Trailer%3A%20After%20Dark
2311212,Ano ko no Yume wo Mitan Desu,"""See You Tomorrow""",https://www.tv-tokyo.co.jp/anoyume/intro/
1977381,RWBY,Amity,https://roosterteeth.com/series/rwby
1961286,WWE Talking Smack,"December 5, 2020",http://www.wwe.com/shows/wwe-talking-smack
2042786,UFC Fight Pass Prelims,UFC Fight Night 197: Hermansson vs. Vettori,https://www.ufc.tv/page/fightpass
1943279,Rail Romanesque,Blooming Fans,https://railromanesque.jp
2037518,Lovely Bites by Chef Lovely,Throw It on the Grill,https://www.oprah.com/app/lovely-bites.html
1967067,Maskorama,Episode 5,https://tv.nrk.no/serie/maskorama
1969219,Eides språksjov,Songar frå nyheitene,https://tv.nrk.no/serie/eides-spraaksjov
1977712,Onyx Equinox,Thicker Than Water,https://www.crunchyroll.com/onyx-equinox
2153702,Field Trip with Curtis Stone,Hawai'i,https://fieldtripwithcurtisstone.com/
1984186,UFC Fight Night,UFC on ESPN 19: Hermansson vs. Vettori,http://www.ufc.com/
2269800,Маньяки,Голос зверя. Дело архангельского маньяка,https://premier.one/show/12420
